scientific_name_id,scientific_name,korean_name,family_scientific_name,family_korean_name,genus_scientific_name,genus_korean_name,species_name,subspecies_name,resource_type
12694,Prunus glandulosa Thunb.,산매,Rosaceae,장미과,Prunus,벚나무속,glandulosa,,자생종
19436,Aquilegia japonica Nakai & H. Hara,산매발톱꽃,Ranunculaceae,미나리아재비과,Aquilegia,매발톱꽃속,japonica,,자생종
22495,Sorbus alnifolia (Siebold & Zucc.) C.Koch,산매자나무,Rosaceae,장미과,Sorbus,마가목속,alnifolia,,자생종
11322,Vaccinium japonicum Miq.,산매자나무,Ericaceae,진달래과,Vaccinium,산앵도나무속,japonicum,,자생종
11915,Vitis coignetiae Pulliat ex Planch.,산머루,Vitaceae,포도과,Vitis,포도속,coignetiae,,자생종
9914,Petasites rubellus (J.F.Gmelin) Toman,산머위,Compositae,국화과,Petasites,머위속,rubellus,,자생종
10688,Rubus idaeus var. microphyllus Turcz.,산멍덕딸기,Rosaceae,장미과,Rubus,산딸기속,idaeus,microphyllus,자생종
14344,Calamagrostis langsdorfii (Link) Trin.,산메뚜기풀,Gramineae,벼과,Calamagrostis,새풀속,langsdorfii,,자생종
14344,Calamagrostis langsdorfii (Link) Trin.,산메뛰기피,Gramineae,벼과,Calamagrostis,새풀속,langsdorfii,,자생종
1345,Persicaria nepalensis (Meisn.) H.Gross,산모밀,Polygonaceae,마디풀과,Persicaria,여뀌속,nepalensis,,자생종
10775,Adenophora liliifolia (L.) Besser,산모싯대,Campanulaceae,초롱꽃과,Adenophora,잔대속,liliifolia,,자생종
15159,Lloydia triflora (Ledeb.) Baker,산무룻,Liliaceae,백합과,Lloydia,개감채속,triflora,,자생종
15151,Lloydia serotina (L.) Rchb.,산무룻,Liliaceae,백합과,Lloydia,개감채속,serotina,,자생종
14480,Festuca japonica Makino,산묵새,Gramineae,벼과,Festuca,김의털속,japonica,,자생종
19624,Impatiens furcillata Hemsl.,산물봉선,Balsaminaceae,봉선화과,Impatiens,물봉선속,furcillata,,자생종
19624,Impatiens furcillata Hemsl.,산물봉숭아,Balsaminaceae,봉선화과,Impatiens,물봉선속,furcillata,,자생종
15436,Pilea japonica (Maxim.) Hand.-Mazz.,산물통이,Urticaceae,쐐기풀과,Pilea,물통이속,japonica,,자생종
15436,Pilea japonica (Maxim.) Hand.-Mazz.,산물퉁이,Urticaceae,쐐기풀과,Pilea,물통이속,japonica,,자생종
8179,Cnidium monnieri (L.) Cusson,산미나리,Umbelliferae,산형과,Cnidium,천궁속,monnieri,,자생종
19642,Aegopodium podagraria L.,산미나리,Umbelliferae,산형과,Aegopodium,산미나리속,podagraria,,자생종
14100,Ranunculus acris L.,산미나리아재비,Ranunculaceae,미나리아재비과,Ranunculus,미나리아재비속,acris,,자생종
14104,Ranunculus acris var. monticola (Kitag.) Tamura,산미나리아재비,Ranunculaceae,미나리아재비과,Ranunculus,미나리아재비속,acris,monticola,자생종
17853,Solidago virgaurea var. leiocarpa (Benth.) A.Gray,산미역취,Compositae,국화과,Solidago,미역취속,virgaurea,leiocarpa,자생종
10434,Taraxacum ohwianum Kitam.,산민들레,Compositae,국화과,Taraxacum,민들레속,ohwianum,,자생종
8132,Erigeron acris L.,산민망초,Compositae,국화과,Erigeron,개망초속,acris,,자생종
24653,Erigeron acris var. kamtschaticus (DC.) Herder,산민망초,Compositae,국화과,Erigeron,개망초속,acris,kamtschaticus,자생종
5002,Carex parciflora var. macroglossa (Franch. & Sav.) Ohwi,산바눌사초,Cyperaceae,사초과,Carex,사초속,parciflora,macroglossa,자생종
13850,Epilobium hirsutum L.,산바늘꽃,Onagraceae,바늘꽃과,Epilobium,바늘꽃속,hirsutum,,자생종
13839,Epilobium cephalostigma var. nudicarpum (Kom.) Hara,산바늘꽃,Onagraceae,바늘꽃과,Epilobium,바늘꽃속,cephalostigma,nudicarpum,자생종
5224,Carex pauciflora Lightf.,산바늘사초,Cyperaceae,사초과,Carex,사초속,pauciflora,,자생종
8250,Pternopetalum tanakae (Franch. & Sav.) Hand.-Mazz.,산바디,Umbelliferae,산형과,Pternopetalum,반디미나리속,tanakae,,자생종
8250,Pternopetalum tanakae (Franch. & Sav.) Hand.-Mazz.,산바디미나리,Umbelliferae,산형과,Pternopetalum,반디미나리속,tanakae,,자생종
6944,Tiarella polyphylla D.Don,산바위귀,Saxifragaceae,범의귀과,Tiarella,헐떡이풀속,polyphylla,,자생종
1077,Aconogonon limosum (Kom.) H. Hara,산바위승아,Polygonaceae,마디풀과,Aconogonon,싱아속,limosum,,자생종
1077,Aconogonon limosum (Kom.) H. Hara,산바위승애,Polygonaceae,마디풀과,Aconogonon,싱아속,limosum,,자생종
1077,Aconogonon limosum (Kom.) H. Hara,산바위싱아,Polygonaceae,마디풀과,Aconogonon,싱아속,limosum,,자생종
6084,Veratrum alpestre Nakai,산박새,Liliaceae,백합과,Veratrum,여로속,alpestre,,자생종
10013,Parasenecio auriculata (DC.) H.Koyama,산박쥐나물,Compositae,국화과,Parasenecio,박쥐나물속,auriculata,,자생종
15994,Isodon inflexus (Thunb.) Kudo,산박하,Labiatae,꿀풀과,Isodon,산박하속,inflexus,,자생종
26873,Castanea crenata var. kusakuri Nakai,산밤나무,Fagaceae,참나무과,Castanea,밤나무속,crenata,kusakuri,재배품종
22519,Castanea crenata var. kusakuri (Blume) Nakai,산밤나무,Fagaceae,참나무과,Castanea,밤나무속,crenata,kusakuri,자생종
9979,Tephroseris kirilowii (Turcz. ex DC.) Holub,산방망이,Compositae,국화과,Tephroseris,솜방망이속,kirilowii,,자생종
24859,Hedyotis corymbosa (L.) Lam.,산방백운풀,Rubiaceae,꼭두서니과,Hedyotis,수염치자풀속,corymbosa,,자생종
12961,Pyrus pyrifolia (Burm.f.) Nakai,산배나무,Rosaceae,장미과,Pyrus,배나무속,pyrifolia,,자생종
15932,Thymus quinquecostatus Celak.,산백리향,Labiatae,꿀풀과,Thymus,백리향속,quinquecostatus,,자생종
11253,Ledum palustre var. latifolium Michaux.,산백산차,Ericaceae,진달래과,Ledum,백산차속,palustre,latifolium,자생종
3953,Asplenium nikkoense Makino,산뱀고사리,Aspleniaceae,꼬리고사리과,Asplenium,꼬리고사리속,nikkoense,,자생종
3949,Asplenium fallaciosum Milde,산뱀고사리,Aspleniaceae,꼬리고사리과,Asplenium,꼬리고사리속,fallaciosum,,자생종
3954,Athyrium fauriei Makino,산뱀고사리,Aspleniaceae,꼬리고사리과,Athyrium,개고사리속,fauriei,,자생종
13326,Duchesnea chrysantha (Zoll. & Mor.) Miq.,산뱀딸기,Rosaceae,장미과,Duchesnea,뱀딸기속,chrysantha,,자생종
16920,Salix xerophila f. glabra (Nakai) Kitag.,산버들,Salicaceae,버드나무과,Salix,버드나무속,xerophila,glabra,자생종
16859,Salix koriyanagi Kimura,산버들,Salicaceae,버드나무과,Salix,버드나무속,koriyanagi,,자생종
12725,Prunus serrulata var. spontanea (Maxim.) E.H.Wilson,산벗나무,Rosaceae,장미과,Prunus,벚나무속,serrulata,spontanea,자생종
12930,Prunus verecunda (Koidz.) Koehne,산벗나무,Rosaceae,장미과,Prunus,벚나무속,verecunda,,자생종
12904,Prunus sargentii Rehder,산벗나무,Rosaceae,장미과,Prunus,벚나무속,sargentii,,자생종
12904,Prunus sargentii Rehder,산벚나무,Rosaceae,장미과,Prunus,벚나무속,sargentii,,자생종
10269,Stellaria bungeana Fenzl,산별꽃,Caryophyllaceae,석죽과,Stellaria,별꽃속,bungeana,,자생종
11420,Elaeagnus umbellata Thunb.,산보리수나무,Elaeagnaceae,보리수나무과,Elaeagnus,보리수나무속,umbellata,,자생종
12686,Prunus davidiana (Carriere) Franch.,산복사,Rosaceae,장미과,Prunus,벚나무속,davidiana,,자생종
12686,Prunus davidiana (Carriere) Franch.,산복사나무,Rosaceae,장미과,Prunus,벚나무속,davidiana,,자생종
12686,Prunus davidiana (Carriere) Franch.,산복성,Rosaceae,장미과,Prunus,벚나무속,davidiana,,자생종
12686,Prunus davidiana (Carriere) Franch.,산복숭아나무,Rosaceae,장미과,Prunus,벚나무속,davidiana,,자생종
17578,Cheilanthes kuhnii Milde,산부싯깃고사리,Pteridaceae,고사리과,Cheilanthes,개부싯깃고사리속,kuhnii,,자생종
9014,Calla palustris L.,산부채,Araceae,천남성과,Calla,산부채속,palustris,,자생종
9016,Symplocarpus renifolius Schott ex Miq.,산부채풀,Araceae,천남성과,Symplocarpus,앉은부채속,renifolius,,자생종
8683,Allium sacculiferum Maxim.,산부추,Liliaceae,백합과,Allium,부추속,sacculiferum,,자생종
8704,Allium thunbergii G.Don,산부추,Liliaceae,백합과,Allium,부추속,thunbergii,,자생종
8683,Allium sacculiferum Maxim.,산부치,Liliaceae,백합과,Allium,부추속,sacculiferum,,자생종
16142,Viburnum burejaeticum Regel & Herder,산분꽃나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,burejaeticum,,자생종
10501,Artemisia dubia Wall.,산분쑥,Compositae,국화과,Artemisia,쑥속,dubia,,자생종
13112,Rosa davurica Pall.,산붉은인가목,Rosaceae,장미과,Rosa,장미속,davurica,,자생종
16142,Viburnum burejaeticum Regel & Herder,산붓꽃나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,burejaeticum,,자생종
5927,Juncus wallichianus J.Gay ex Laharpe,산비녀골,Juncaceae,골풀과,Juncus,골풀속,wallichianus,,자생종
3530,Dryopteris polylepis (Franch. & Sav.) C.Chr.,산비늘고사리,Dryopteridaceae,면마과,Dryopteris,관중속,polylepis,,자생종
4586,Carex heterolepis Bunge,산비늘사초,Cyperaceae,사초과,Carex,사초속,heterolepis,,자생종
10571,Artemisia lagocephala f. triloba (Ledeb.) Pamp.,산비단쑥,Compositae,국화과,Artemisia,쑥속,lagocephala,triloba,자생종
15436,Pilea japonica (Maxim.) Hand.-Mazz.,산비름,Urticaceae,쐐기풀과,Pilea,물통이속,japonica,,자생종
7981,Serratula coronata var. insularis (Iljin) Kitam. f. insularis,산비장이,Compositae,국화과,Serratula,산비장이속,coronata,insularis,자생종
7981,Serratula coronata var. insularis (Iljin) Kitam. f. insularis,산비쟁이,Compositae,국화과,Serratula,산비장이속,coronata,insularis,자생종
11717,Morus bombycis Koidz.,산뽕나무,Moraceae,뽕나무과,Morus,뽕나무속,bombycis,,자생종
12434,Crataegus pinnatifida Bunge,산사,Rosaceae,장미과,Crataegus,산사나무속,pinnatifida,,자생종
12434,Crataegus pinnatifida Bunge,산사나무,Rosaceae,장미과,Crataegus,산사나무속,pinnatifida,,자생종
17378,Populus davidiana Dode,산사시나무,Salicaceae,버드나무과,Populus,사시나무속,davidiana,,자생종
24884,Acer crataegifolium Siebold & Zucc.,산사잎단풍,Aceraceae,단풍나무과,Acer,단풍나무속,crataegifolium,,재배품종
24886,Acer crataegifolium 'Veitchii',산사잎단풍 '베이트키',Aceraceae,단풍나무과,Acer,단풍나무속,crataegifolium,,재배품종
4520,Carex curta Gooden.,산사초,Cyperaceae,사초과,Carex,사초속,curta,,자생종
12429,Crataegus maximowiczii C.K.Schneid.,산산사나무,Rosaceae,장미과,Crataegus,산사나무속,maximowiczii,,자생종
18947,Panax ginseng C.A.Mey.,산삼,Araliaceae,두릅나무과,Panax,인삼속,ginseng,,자생종
14327,Bromus richardsonii Link,산새귀리,Gramineae,벼과,Bromus,참새귀리속,richardsonii,,자생종
13962,Cynanchum paniculatum (Bunge) Kitag.,산새박,Asclepiadaceae,박주가리과,Cynanchum,백미꽃속,paniculatum,,자생종
5861,Luzula pallescens (Wahlenb.) Besser,산새밥,Juncaceae,골풀과,Luzula,꿩의밥속,pallescens,,자생종
5855,Luzula oligantha G.Sam.,산새밥,Juncaceae,골풀과,Luzula,꿩의밥속,oligantha,,자생종
12297,Lathyrus vaniotii H.Lev.,산새콩,Leguminosae,콩과,Lathyrus,연리초속,vaniotii,,자생종
14344,Calamagrostis langsdorfii (Link) Trin.,산새풀,Gramineae,벼과,Calamagrostis,새풀속,langsdorfii,,자생종
938,Carpinus turczaninowii Hance,산서나무,Betulaceae,자작나무과,Carpinus,서어나무속,turczaninowii,,자생종
14339,Calamagrostis epigeios (L.) Roth,산서숙,Gramineae,벼과,Calamagrostis,새풀속,epigeios,,자생종
938,Carpinus turczaninowii Hance,산서어나무,Betulaceae,자작나무과,Carpinus,서어나무속,turczaninowii,,자생종
7,Lycopodium alpinum L.,산석송,Lycopodiaceae,석송과,Lycopodium,석송속,alpinum,,자생종
17949,Chrysanthemum zawadskii subsp. latilobum (Maxim.) Kitag.,산선모초,Compositae,국화과,Chrysanthemum,쑥갓속,zawadskii,latilobum,자생종
32818,Santolina oblongifolia Boiss.,산세베리아 '하니',Compositae,국화과,Santolina,산톨리나속,oblongifolia,,재배품종
32816,Sansevieria trifasciata var. laurentii (DeWild.) N.E.Br.,산세비에리아 스투키,Liliaceae,백합과,Sansevieria,산세베리아속,trifasciata,laurentii,재배품종
20135,Weigela praecox var. pilosa (Nakai) Nakai,산소영도리나무,Caprifoliaceae,인동과,Weigela,병꽃나무속,praecox,pilosa,자생종
16025,Phlomis koraiensis Nakai,산속단,Labiatae,꿀풀과,Phlomis,속단속,koraiensis,,자생종
7025,Geranium dahuricum DC.,산손잎풀,Geraniaceae,쥐손이풀과,Geranium,쥐손이풀속,dahuricum,,자생종
10183,Minuartia arctica (Steven ex Seringe) Graebn.,산솔자리풀,Caryophyllaceae,석죽과,Minuartia,나도개미자리속,arctica,,자생종
9869,Leontopodium leiolepis Nakai,산솜다리,Compositae,국화과,Leontopodium,솜다리속,leiolepis,,자생종
9970,Tephroseris flammea (Turcz. ex DC.) Holub,산솜방망이,Compositae,국화과,Tephroseris,솜방망이속,flammea,,자생종
9970,Tephroseris flammea (Turcz. ex DC.) Holub,산솜방맹이,Compositae,국화과,Tephroseris,솜방망이속,flammea,,자생종
24225,Cyrtomium fortunei var. clivicola (Makino) Tagawa,산쇠고비,Dryopteridaceae,면마과,Cyrtomium,쇠고비속,fortunei,clivicola,자생종
15583,Hydrangea serrata f. acuminata (Siebold & Zucc.) E.H.Wilson,산수국,Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,acuminata,자생종
29919,Hydrangea serrata 'Grayswood',산수국 '그레이스우드',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29921,Hydrangea serrata 'Midoriboshi-Temari',산수국 '미도리보시테마리',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29922,Hydrangea serrata 'Miranda',산수국 '미란다',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29916,Hydrangea serrata 'Beni-gaku',산수국 '베니가쿠',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29917,Hydrangea serrata 'Blue Deckle',산수국 '블루 데클',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29923,Hydrangea serrata 'Shiro-gaku',산수국 '시로가쿠',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29918,Hydrangea serrata 'Coerulea Lace',산수국 '코이룰레아 레이스',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
29920,Hydrangea serrata 'Kurohime',산수국 '쿠로히메',Saxifragaceae,범의귀과,Hydrangea,수국속,serrata,,재배품종
2919,Saussurea uchiyamana Nakai,산수리취,Compositae,국화과,Saussurea,취나물속,uchiyamana,,자생종
8003,Synurus excelsus (Makino) Kitam.,산수리취,Compositae,국화과,Synurus,수리취속,excelsus,,자생종
7472,Cornus officinalis Siebold & Zucc.,산수유,Cornaceae,층층나무과,Cornus,층층나무속,officinalis,,자생종
27252,Cornus officinalis 'Kintoki',산수유 '킨토키',Cornaceae,층층나무과,Cornus,층층나무속,officinalis,,재배품종
7472,Cornus officinalis Siebold & Zucc.,산수유나무,Cornaceae,층층나무과,Cornus,층층나무속,officinalis,,자생종
10527,Artemisia fukudo Makino,산숙,Compositae,국화과,Artemisia,쑥속,fukudo,,자생종
8105,Aster lautureanus (Debeaux) Franch.,산숙부장이,Compositae,국화과,Aster,참취속,lautureanus,,자생종
1729,Cimicifuga japonica (Thunb.) Spreng.,산승마,Ranunculaceae,미나리아재비과,Cimicifuga,승마속,japonica,,자생종
1708,Cimicifuga biternata (Siebold & Zucc.) Miq.,산승마,Ranunculaceae,미나리아재비과,Cimicifuga,승마속,biternata,,자생종
4586,Carex heterolepis Bunge,산시내사초,Cyperaceae,사초과,Carex,사초속,heterolepis,,자생종
7472,Cornus officinalis Siebold & Zucc.,산시유나무,Cornaceae,층층나무과,Cornus,층층나무속,officinalis,,자생종
15418,Laportea macrostachya (Maxim.) Ohwi,산쐐기풀,Urticaceae,쐐기풀과,Laportea,흑쐐기풀속,macrostachya,,자생종
10581,Artemisia montana (Nakai) Pamp.,산쑥,Compositae,국화과,Artemisia,쑥속,montana,,자생종
10529,Artemisia gmelini Weber ex Stechm.,산쑥,Compositae,국화과,Artemisia,쑥속,gmelini,,자생종
9955,Senecio nemorensis L.,산쑥방맹이,Compositae,국화과,Senecio,금방망이속,nemorensis,,자생종
8031,Aster ageratoides Turcz.,산쑥부쟁이,Compositae,국화과,Aster,참취속,ageratoides,,자생종
8103,Kalimeris lautureana (Debeaux) Kitam.,산쑥부쟁이,Compositae,국화과,Kalimeris,쑥부쟁이속,lautureana,,자생종
8105,Aster lautureanus (Debeaux) Franch.,산쑥부쟁이,Compositae,국화과,Aster,참취속,lautureanus,,자생종
7637,Swertia wilfordii J.Kern.,산쓴풀,Gentianaceae,용담과,Swertia,쓴풀속,wilfordii,,자생종
10367,Lactuca raddeana Maxim.,산씀바귀,Compositae,국화과,Lactuca,왕고들빼기속,raddeana,,자생종
10371,Lactuca triangulata Maxim.,산씀바귀,Compositae,국화과,Lactuca,왕고들빼기속,triangulata,,자생종
16300,Lonicera chrysantha Turcz.,산아귀꽃나무,Caprifoliaceae,인동과,Lonicera,인동속,chrysantha,,자생종
16720,Styrax obassia Siebold & Zucc.,산아즈까리나무,Styracaceae,때죽나무과,Styrax,때죽나무속,obassia,,자생종
15334,Goodyera repens (L.) R.Br.,산알록난초,Orchidaceae,난초과,Goodyera,사철란속,repens,,자생종
12717,Prunus japonica var. nakaii (H.Lev.) Rehder,산앵도,Rosaceae,장미과,Prunus,벚나무속,japonica,nakaii,자생종
12717,Prunus japonica var. nakaii (H.Lev.) Rehder,산앵도나무,Rosaceae,장미과,Prunus,벚나무속,japonica,nakaii,자생종
11319,Vaccinium hirtum var. koreanum (Nakai) Kitam.,산앵도나무,Ericaceae,진달래과,Vaccinium,산앵도나무속,hirtum,koreanum,자생종
12724,Prunus ishidoyana Nakai,산앵두나무,Rosaceae,장미과,Prunus,벚나무속,ishidoyana,,자생종
6183,Dioscorea septemloba Thunb.,산약,Dioscoreaceae,마과,Dioscorea,마속,septemloba,,자생종
19964,Papaver radicatum var. pseudoradicatum (Kitag.) Kitag.,산양귀비,Papaveraceae,양귀비과,Papaver,양귀비속,radicatum,pseudoradicatum,자생종
5225,Carex capricornis Meinsh. ex Maxim.,산양사초,Cyperaceae,사초과,Carex,사초속,capricornis,,자생종
22931,Carex ulobasis V.Krecz.,산양지사초,Cyperaceae,사초과,Carex,사초속,ulobasis,,자생종
15334,Goodyera repens (L.) R.Br.,산얼룩난초,Orchidaceae,난초과,Goodyera,사철란속,repens,,자생종
1345,Persicaria nepalensis (Meisn.) H.Gross,산여뀌,Polygonaceae,마디풀과,Persicaria,여뀌속,nepalensis,,자생종
834,Alnus sibirica Fisch. ex Turcz.,산오리나무,Betulaceae,자작나무과,Alnus,오리나무속,sibirica,,자생종
8150,Sanguisorba hakusanensis Makino,산오이풀,Rosaceae,장미과,Sanguisorba,오이풀속,hakusanensis,,자생종
12694,Prunus glandulosa Thunb.,산옥매,Rosaceae,장미과,Prunus,벚나무속,glandulosa,,자생종
742,Hosta longisima Honda,산옥잠화,Liliaceae,백합과,Hosta,비비추속,longisima,,자생종
12297,Lathyrus vaniotii H.Lev.,산완두,Leguminosae,콩과,Lathyrus,연리초속,vaniotii,,자생종
10367,Lactuca raddeana Maxim.,산왕고들빼기,Compositae,국화과,Lactuca,왕고들빼기속,raddeana,,자생종
12163,Schizopepon bryoniifolius Maxim.,산외,Cucurbitaceae,박과,Schizopepon,산외속,bryoniifolius,,자생종
7691,Gentiana algida Pall.,산용담,Gentianaceae,용담과,Gentiana,용담속,algida,,자생종
19064,Woodsia subcordata Turcz.,산우드풀,Davalliaceae,넉줄고사리과,Woodsia,우드풀속,subcordata,,자생종
14383,Deschampsia cespitosa (L.) P.Beauv.,산우산대잔듸,Gramineae,벼과,Deschampsia,좀새풀속,cespitosa,,자생종
19875,Xylosma congesta (Lour.) Merr.,산유자나무,Flacourtiaceae,이나무과,Xylosma,산유자나무속,congesta,,자생종
12149,Citrus junos Siebold ex Tanaka,산유자나무,Rutaceae,운향과,Citrus,귤속,junos,,자생종
4536,Carex shimidzensis Franch.,산이삭사초,Cyperaceae,사초과,Carex,사초속,shimidzensis,,자생종
4565,Carex lyngbyei Hornem.,산이삭사초,Cyperaceae,사초과,Carex,사초속,lyngbyei,,자생종
12724,Prunus ishidoyana Nakai,산이스라지,Rosaceae,장미과,Prunus,벚나무속,ishidoyana,,자생종
12724,Prunus ishidoyana Nakai,산이스라지나무,Rosaceae,장미과,Prunus,벚나무속,ishidoyana,,자생종
7012,Geranium koreanum Kom.,산이질풀,Geraniaceae,쥐손이풀과,Geranium,쥐손이풀속,koreanum,,자생종
6996,Geranium nepalense Sweet,산이질풀,Geraniaceae,쥐손이풀과,Geranium,쥐손이풀속,nepalense,,자생종
15821,Leonurus macranthus Maxim.,산익모초,Labiatae,꿀풀과,Leonurus,익모초속,macranthus,,자생종
4272,Lepisorus ussuriensis (Regel & Maack) Ching,산일엽초,Dennstaedtiaceae,잔고사리과,Lepisorus,일엽초속,ussuriensis,,자생종
15201,Tulipa edulis (Miq.) Baker,산자고,Liliaceae,백합과,Tulipa,산자고속,edulis,,자생종
6148,Zephyranthes candida (Lindl.) Herb.,산자고,Amaryllidaceae,수선화과,Zephyranthes,나도사프란속,candida,,자생종
29555,Hippophae rhamnoides 'Leikora',산자나무,Elaeagnaceae,보리수나무과,Hippophae,비타민나무속,rhamnoides,,재배품종
20229,Paeonia japonica (Makino) Miyabe & Takeda,산작약,Paeoniaceae,작약과,Paeonia,작약속,japonica,,자생종
20223,Paeonia obovata Maxim.,산작약,Paeoniaceae,작약과,Paeonia,작약속,obovata,,자생종
14783,Trisetum spicatum (L.) K.Richt.,산잠자리피,Gramineae,벼과,Trisetum,잠자리피속,spicatum,,자생종
8350,Arabis gemmifera (Matsum.) Makino,산장대,Cruciferae,십자화과,Arabis,장대나물속,gemmifera,,자생종
8315,Arabis stelleri DC.,산장대,Cruciferae,십자화과,Arabis,장대나물속,stelleri,,자생종
2288,Acer tegmentosum Maxim.,산저릅,Aceraceae,단풍나무과,Acer,단풍나무속,tegmentosum,,자생종
10163,Cerastium pauciflorum var. amurense (Regel) Mizush.,산점나도나물,Caryophyllaceae,석죽과,Cerastium,점나도나물속,pauciflorum,amurense,자생종
14126,Ranunculus crucilobus H.Lev.,산젓가락나물,Ranunculaceae,미나리아재비과,Ranunculus,미나리아재비속,crucilobus,,자생종
19231,Delphinium maackianum Regel,산제비고깔,Ranunculaceae,미나리아재비과,Delphinium,제비고깔속,maackianum,,자생종
22552,Delphinium maackianum f. album (Nakai) W.T.Lee,산제비고깔,Ranunculaceae,미나리아재비과,Delphinium,제비고깔속,maackianum,album,자생종
13685,Viola selkirkii Pursh ex Goldie,산제비꽃,Violaceae,제비꽃과,Viola,제비꽃속,selkirkii,,자생종
6396,Platanthera mandarinorum var. brachycentron (Franch. & Sav.) Koidz. ex Ohwi,산제비난,Orchidaceae,난초과,Platanthera,제비난초속,mandarinorum,brachycentron,자생종
6396,Platanthera mandarinorum var. brachycentron (Franch. & Sav.) Koidz. ex Ohwi,산제비난초,Orchidaceae,난초과,Platanthera,제비난초속,mandarinorum,brachycentron,자생종
6396,Platanthera mandarinorum var. brachycentron (Franch. & Sav.) Koidz. ex Ohwi,산제비란,Orchidaceae,난초과,Platanthera,제비난초속,mandarinorum,brachycentron,자생종
14645,Phleum pratense L.,산조아재비,Gramineae,벼과,Phleum,산조아재비속,pratense,,자생종
14641,Phleum alpinum L.,산조아재비,Gramineae,벼과,Phleum,산조아재비속,alpinum,,자생종
17121,Spiraea blumei G.Don,산조팝나무,Rosaceae,장미과,Spiraea,조팝나무속,blumei,,자생종
14339,Calamagrostis epigeios (L.) Roth,산조풀,Gramineae,벼과,Calamagrostis,새풀속,epigeios,,자생종
3564,Dryopteris sabaei (Franch. & Sav.) C.Chr.,산족제비고사리,Dryopteridaceae,면마과,Dryopteris,관중속,sabaei,,자생종
3624,Dryopteris bissetiana (Baker) C.Chr.,산족제비고사리,Dryopteridaceae,면마과,Dryopteris,관중속,bissetiana,,자생종
22954,Euphrasia mucronulata Nakai ex Y.Kimura,산좁쌀풀,Scrophulariaceae,현삼과,Euphrasia,좁쌀풀속,mucronulata,,자생종
9475,Euphrasia coreanalpina Nakai ex Y.Kimura,산좁쌀풀,Scrophulariaceae,현삼과,Euphrasia,좁쌀풀속,coreanalpina,,자생종
6736,Clematis alpina var. ochotensis (Pall.) Kuntze,산종덩굴,Ranunculaceae,미나리아재비과,Clematis,으아리속,alpina,ochotensis,자생종
19216,Clematis nobilis Nakai,산종덩굴,Ranunculaceae,미나리아재비과,Clematis,으아리속,nobilis,,자생종
24153,Sasa palmata (Bean) Nakai,산죽,Gramineae,벼과,Sasa,조릿대속,palmata,,자생종
24021,Sasa japonica (Siebold & Zucc. ex Steud.) Makino,산죽,Gramineae,벼과,Sasa,조릿대속,japonica,,자생종
22695,Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino,산죽,Gramineae,벼과,Pseudosasa,이대속,japonica,,자생종
21871,Sasa borealis (Hack.) Makino,산죽,Gramineae,벼과,Sasa,조릿대속,borealis,,자생종
24832,Athyrium epirachis (H.Christ) Ching,산중개고사리,Aspleniaceae,꼬리고사리과,Athyrium,개고사리속,epirachis,,자생종
9338,Ligustrum acutissimum Koehne,산쥐똥나무,Oleaceae,물푸레나무과,Ligustrum,쥐똥나무속,acutissimum,,자생종
7025,Geranium dahuricum DC.,산쥐손이,Geraniaceae,쥐손이풀과,Geranium,쥐손이풀속,dahuricum,,자생종
721,Hosta capitata (Koidz.) Nakai,산지보,Liliaceae,백합과,Hosta,비비추속,capitata,,자생종
7758,Eritrichium sichotense M.Popov.,산지치,Boraginaceae,지치과,Eritrichium,산지치속,sichotense,,자생종
7511,Rhododendron dauricum L.,산진달내,Ericaceae,진달래과,Rhododendron,진달래속,dauricum,,자생종
7511,Rhododendron dauricum L.,산진달래,Ericaceae,진달래과,Rhododendron,진달래속,dauricum,,자생종
7511,Rhododendron dauricum L.,산진달래나무,Ericaceae,진달래과,Rhododendron,진달래속,dauricum,,자생종
22309,Glyceria alnasteretum Kom.,산진들피,Gramineae,벼과,Glyceria,미꾸리광이속,alnasteretum,,자생종
1888,Agrimonia pilosa Ledeb.,산집신나물,Rosaceae,장미과,Agrimonia,짚신나물속,pilosa,,자생종
1884,Agrimonia coreana Nakai,산집신나물,Rosaceae,장미과,Agrimonia,짚신나물속,coreana,,자생종
1884,Agrimonia coreana Nakai,산짚신나물,Rosaceae,장미과,Agrimonia,짚신나물속,coreana,,자생종
2028,Mercurialis leiocarpa Siebold & Zucc.,산쪽,Euphorbiaceae,대극과,Mercurialis,산쪽풀속,leiocarpa,,자생종
2028,Mercurialis leiocarpa Siebold & Zucc.,산쪽풀,Euphorbiaceae,대극과,Mercurialis,산쪽풀속,leiocarpa,,자생종
